delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,duration_hours,data_anomaly_flag,cost_per_km,dispatch_hour,dispatch_month,high_override_flag
DL00149,O00789,D024,V099,H08,2024-12-11 13:03:00,2024-12-11 17:56:25.028097,OnTime,5.74,2,0,3.83,3.72,4.8902855825,False,0.6480836236933798,13,12,False
DL00150,O01164,D083,V042,H07,2025-06-09 18:46:00,2025-06-10 07:04:10.945640,Delayed,10.43,0,0,2.83,10.61,12.303040455555555,False,1.0172579098753596,18,6,False
DL00151,O00376,D131,V048,H03,2025-01-21 09:34:00,2025-01-21 19:14:52.380038,OnTime,12.77,1,0,4.77,10.12,9.681216677222222,False,0.7924823805794832,9,1,False
DL00152,O00146,D121,V047,H01,2025-10-10 01:22:00,2025-10-10 13:11:11.345292,OnTime,3.02,0,0,4.71,8.34,11.819818136666667,False,2.76158940397351,1,10,False
DL00153,O00893,D115,V007,H01,2024-08-05 08:55:00,2024-08-06 02:10:16.054319,Failed,12.85,1,0,3.96,15.21,17.254459533055556,False,1.1836575875486381,8,8,False
DL00154,O00071,D018,V110,H08,2024-09-01 00:47:00,2024-09-01 02:07:26.317027,Failed,7.04,1,0,4.2,5.23,1.340643618611111,False,0.7428977272727273,0,9,False
DL00155,O00061,D048,V052,H02,2024-07-12 03:31:00,2024-07-12 08:43:58.748726,OnTime,24.74,1,0,4.46,18.46,5.216319090555556,False,0.7461600646725951,3,7,False
DL00156,O01086,D100,V085,H08,2024-03-05 21:40:00,2024-03-06 10:03:18.736184,Delayed,31.74,2,0,2.18,17.62,12.38853782888889,False,0.5551354757403907,21,3,False
DL00157,O01089,D144,V040,H06,2025-05-18 05:27:00,2025-05-18 08:03:36.606151,OnTime,12.43,2,0,5.0,13.52,2.6101683752777776,False,1.0876910699919549,5,5,False
DL00158,O00643,D031,V072,H08,2025-04-10 19:05:00,2025-04-11 00:26:34.021654,Delayed,29.34,3,0,3.8,15.45,5.359450459444444,False,0.5265848670756647,19,4,True
DL00159,O00213,D120,V020,H05,2024-12-05 20:07:00,2024-12-06 08:13:18.738888,OnTime,11.73,0,0,5.0,21.25,12.105205246666667,False,1.8115942028985506,20,12,False
DL00160,O00874,D108,V085,H04,2024-06-15 16:06:00,2024-06-15 21:00:31.761224,OnTime,16.67,1,0,5.0,9.13,4.908822562222222,False,0.5476904619076185,16,6,False
DL00161,O00624,D055,V098,H01,2025-04-13 04:37:00,2025-04-14 05:10:40.320423,OnTime,16.98,0,0,4.28,11.8,24.5612001175,False,0.6949352179034158,4,4,False
DL00162,O00854,D122,V071,H02,2024-09-01 04:30:00,2024-09-01 10:10:41.965568,OnTime,25.94,0,0,4.84,11.4,5.678323768888888,False,0.43947571318427137,4,9,False
DL00163,O01007,D121,V056,H07,2024-09-24 08:50:00,2024-09-25 09:30:25.927484,Delayed,9.31,0,0,2.51,8.76,24.673868745555556,False,0.9409237379162191,8,9,False
DL00164,O00066,D045,V120,H03,2024-06-21 11:36:00,2024-06-21 14:46:30.898358,OnTime,17.31,0,0,3.9,17.53,3.175249543888889,False,1.0127094165222417,11,6,False
DL00165,O00852,D006,V022,H03,2025-07-13 18:06:00,2025-07-14 04:22:13.713354,Delayed,8.64,0,1,4.55,2.5,10.270475931666667,False,0.28935185185185186,18,7,False
DL00166,O00904,D091,V017,H04,2024-05-25 20:26:00,2024-05-26 10:51:28.099016,Failed,24.07,0,0,2.08,13.51,14.42447194888889,False,0.5612796011632738,20,5,False
DL00167,O00932,D116,V069,H08,2024-10-01 07:37:00,2024-10-01 19:14:50.088103,Failed,19.44,0,0,2.56,13.3,11.630580028611112,False,0.684156378600823,7,10,False
DL00168,O00126,D100,V066,H01,2024-05-26 09:29:00,2024-05-27 03:28:20.235783,Delayed,30.51,2,0,4.3,18.34,17.988954384166664,False,0.6011143887250081,9,5,False
DL00169,O00996,D037,V115,H07,2025-04-26 07:29:00,2025-04-26 07:46:10.119404,OnTime,10.5,2,0,4.08,10.38,0.2861442788888889,False,0.9885714285714287,7,4,False
DL00170,O00363,D020,V093,H04,2025-06-04 03:57:00,2025-06-04 05:40:45.827408,OnTime,10.59,0,0,4.07,10.74,1.7293965022222222,False,1.0141643059490086,3,6,False
DL00171,O01055,D096,V085,H07,2025-08-13 19:47:00,2025-08-13 23:52:05.486628,OnTime,23.42,1,0,4.35,13.6,4.084857396666667,False,0.5807002561912894,19,8,False
DL00172,O00127,D132,V106,H06,2025-11-08 04:29:00,2025-11-08 16:24:08.173876,Delayed,13.58,2,1,4.36,11.2,11.918937187777779,False,0.8247422680412371,4,11,False
DL00173,O00459,D131,V026,H08,2025-11-28 08:52:00,2025-11-29 15:17:47.295669,Delayed,15.37,0,0,3.88,6.1,30.4298043525,False,0.39687703318152245,8,11,False
DL00174,O00162,D020,V066,H07,2025-12-14 04:21:00,2025-12-14 14:45:39.043652,OnTime,9.9,2,0,4.18,9.86,10.41084545888889,False,0.9959595959595958,4,12,False
DL00175,O00583,D036,V118,H03,2025-04-17 21:40:00,2025-04-18 00:57:45.636508,OnTime,15.62,1,0,3.93,9.26,3.296010141111111,False,0.5928297055057619,21,4,False
DL00176,O01200,D061,V116,H05,2024-02-23 08:31:00,2024-02-23 13:20:44.267798,OnTime,16.02,0,0,4.36,16.67,4.828963277222223,False,1.040574282147316,8,2,False
DL00177,O00164,D123,V045,H01,2024-03-23 14:11:00,2024-03-24 11:34:32.627966,OnTime,8.31,0,0,4.85,9.58,21.39239665722222,False,1.1528279181708785,14,3,False
DL00178,O01166,D024,V052,H05,2025-09-22 12:46:00,2025-09-22 22:06:17.558019,Failed,13.01,2,1,3.36,6.79,9.338210560833332,False,0.5219062259800153,12,9,False
DL00179,O00493,D016,V094,H08,2024-05-20 04:07:00,2024-05-20 19:35:01.117107,Delayed,9.15,1,0,2.32,12.14,15.466976974166666,False,1.326775956284153,4,5,False
DL00180,O00137,D135,V054,H08,2025-03-14 19:37:00,2025-03-15 06:15:52.917076,OnTime,19.65,0,0,4.25,14.94,10.64803252111111,False,0.7603053435114504,19,3,False
DL00181,O00450,D073,V014,H02,2024-08-25 23:47:00,2024-08-25 23:58:42.961492,OnTime,12.74,1,0,5.0,14.37,0.19526708111111113,False,1.1279434850863421,23,8,False
DL00182,O00096,D071,V102,H04,2024-07-13 18:06:00,2024-07-13 18:46:16.627804,OnTime,7.62,0,0,4.64,14.41,0.6712855011111112,False,1.8910761154855642,18,7,False
DL00183,O00808,D049,V065,H05,2024-09-06 07:26:00,2024-09-06 12:08:53.674289,OnTime,15.14,0,0,4.23,13.23,4.714909524722222,False,0.8738441215323646,7,9,False
DL00184,O01005,D023,V096,H07,2025-05-01 19:42:00,2025-05-03 02:37:43.403054,Failed,13.78,0,0,2.96,13.86,30.928723070555556,False,1.0058055152394776,19,5,False
DL00185,O01217,D008,V065,H01,2024-01-26 00:13:00,2024-01-26 11:26:56.498085,OnTime,15.39,3,0,4.76,13.61,11.232360579166667,False,0.8843404808317088,0,1,True
DL00186,O00798,D006,V081,H06,2024-01-14 04:23:00,2024-01-14 07:07:14.801241,OnTime,14.26,1,0,4.91,4.79,2.7374447891666662,False,0.3359046283309958,4,1,False
DL00187,O00439,D111,V069,H05,2024-03-05 22:08:00,2024-03-06 15:17:27.866312,Failed,17.61,1,0,1.53,16.92,17.157740642222223,False,0.960817717206133,22,3,False
DL00188,O00739,D008,V075,H08,2025-04-13 23:14:00,2025-04-14 09:05:27.436648,OnTime,5.37,0,0,5.0,5.73,9.857621291111112,False,1.0670391061452515,23,4,False
DL00189,O01227,D011,V118,H06,2024-11-05 11:52:00,2024-11-05 18:23:23.067031,Failed,14.51,1,0,2.43,12.83,6.523074175277777,False,0.8842177808407995,11,11,False
DL00190,O00875,D039,V003,H07,2025-10-31 23:21:00,2025-11-01 08:44:27.167343,OnTime,2.25,0,0,4.79,7.74,9.3908798175,False,3.44,23,10,False
DL00191,O00755,D161,V006,H08,2025-08-21 05:02:00,2025-08-21 12:04:57.236329,OnTime,13.55,0,0,3.48,21.6,7.049232313611111,False,1.5940959409594095,5,8,False
DL00192,O00118,D095,V112,H04,2025-08-18 22:16:00,2025-08-19 03:23:10.590397,OnTime,14.13,0,0,4.64,16.49,5.119608443611111,False,1.1670205237084217,22,8,False
DL00193,O00032,D017,V013,H08,2025-09-16 00:28:00,2025-09-15 23:38:00.000000,OnTime,14.01,4,0,3.54,9.08,-0.8333333333333334,True,0.648108493932905,0,9,True
DL00194,O00422,D053,V110,H01,2025-08-07 09:57:00,2025-08-07 22:44:40.533037,Delayed,8.77,2,0,2.58,9.97,12.794592510277779,False,1.136830102622577,9,8,False
DL00195,O00462,D162,V028,H06,2025-03-03 20:56:00,2025-03-04 07:39:20.158477,Delayed,13.0,1,0,1.04,10.71,10.722266243611111,False,0.8238461538461539,20,3,False
DL00196,O00469,D111,V009,H08,2024-09-19 00:27:00,2024-09-19 00:29:59.873621,OnTime,13.83,1,0,3.85,12.41,0.04996489472222223,False,0.8973246565437455,0,9,False
DL00197,O00478,D163,V053,H02,2025-04-21 00:07:00,2025-04-21 01:03:50.907972,OnTime,11.17,0,0,5.0,2.84,0.9474744366666666,False,0.2542524619516562,0,4,False
DL00198,O00465,D156,V111,H04,2024-12-08 07:33:00,2024-12-08 12:46:07.626495,Delayed,8.01,0,0,3.38,10.98,5.2187851375,False,1.3707865168539326,7,12,False
DL00199,O00821,D086,V088,H05,2025-01-25 03:15:00,2025-01-25 08:28:34.398516,OnTime,24.31,1,0,4.36,18.49,5.22622181,False,0.7605923488276429,3,1,False
DL00200,O00406,D160,V106,H06,2025-01-05 13:23:00,2025-01-05 14:10:14.767186,OnTime,31.46,2,0,4.38,16.38,0.7874353294444445,False,0.5206611570247933,13,1,False
DL00201,O00008,D036,V041,H03,2024-04-03 20:22:00,2024-04-03 20:46:56.611810,OnTime,14.08,0,0,5.0,12.87,0.4157255027777778,False,0.9140624999999999,20,4,False
DL00202,O01057,D028,V054,H06,2025-03-23 12:38:00,2025-03-23 18:02:58.624138,Delayed,19.31,2,0,3.67,17.41,5.416284482777778,False,0.901605385810461,12,3,False
DL00203,O00901,D107,V086,H08,2025-12-08 09:18:00,2025-12-08 16:36:10.578825,Delayed,9.36,2,0,4.52,7.69,7.3029385625000005,False,0.8215811965811967,9,12,False
DL00204,O00025,D108,V062,H08,2025-01-10 22:15:00,2025-01-11 05:19:27.680020,OnTime,11.32,1,0,4.64,15.67,7.074355561111111,False,1.3842756183745584,22,1,False
DL00205,O00375,D039,V024,H03,2024-09-17 23:26:00,2024-09-18 02:13:34.429413,OnTime,7.16,3,0,4.17,12.58,2.7928970591666666,False,1.7569832402234637,23,9,True
DL00206,O00634,D045,V107,H02,2024-07-07 14:19:00,2024-07-07 17:45:48.033486,OnTime,17.47,1,0,4.49,15.56,3.4466759683333335,False,0.8906697195191758,14,7,False
DL00207,O01035,D121,V114,H04,2024-03-17 00:24:00,2024-03-17 06:31:20.483060,OnTime,18.52,1,0,4.4,11.28,6.122356405555555,False,0.6090712742980562,0,3,False
DL00208,O00964,D087,V018,H01,2024-04-13 03:27:00,2024-04-13 22:30:31.511760,Failed,21.73,0,1,3.09,13.36,19.058753266666663,False,0.6148182236539346,3,4,False
DL00209,O01154,D057,V107,H06,2024-09-05 16:29:00,,OnTime,11.22,1,0,4.31,13.88,,False,1.2370766488413547,16,9,False
DL00210,O01191,D142,V016,H02,2024-02-19 19:24:00,2024-02-19 23:40:57.531907,Delayed,16.24,3,0,3.43,13.43,4.282647751944444,False,0.8269704433497538,19,2,True
DL00211,O01017,D102,V006,H08,2025-12-30 15:47:00,2025-12-30 19:01:17.386185,OnTime,12.39,1,0,4.57,13.18,3.2381628291666664,False,1.0637610976594027,15,12,False
DL00212,O01105,D142,V041,H01,2025-06-18 18:46:00,2025-06-19 18:15:30.156582,Delayed,13.85,1,1,4.29,11.45,23.491710161666667,False,0.8267148014440433,18,6,False
DL00213,O00807,D025,V073,H02,2025-10-16 07:59:00,2025-10-16 10:10:20.184358,OnTime,8.57,0,0,4.33,10.42,2.1889400994444443,False,1.2158693115519252,7,10,False
DL00214,O00552,D096,V010,H04,2025-11-09 03:20:00,2025-11-09 06:33:06.774900,OnTime,6.09,0,0,3.02,7.3,3.2185485833333334,False,1.1986863711001643,3,11,False
DL00215,O01042,D100,V102,H06,2024-08-26 13:15:00,2024-08-27 08:07:20.123858,Delayed,22.0,1,0,4.79,19.64,18.872256627222225,False,0.8927272727272727,13,8,False
DL00216,O00167,D146,V019,H07,2024-04-27 21:19:00,2024-04-28 19:51:43.999646,OnTime,30.01,0,0,3.37,18.54,22.54555545722222,False,0.6177940686437854,21,4,False
DL00217,O01194,D020,V030,H01,2024-08-08 01:50:00,2024-08-08 01:09:07.153624,OnTime,22.61,1,0,4.41,12.17,-0.6813462155555555,True,0.5382574082264485,1,8,False
DL00218,O00136,D149,V010,H03,2024-11-27 17:12:00,2024-11-27 22:54:50.864773,Delayed,3.51,1,0,3.27,4.15,5.7141291036111115,False,1.1823361823361824,17,11,False
DL00219,O00513,D087,V118,H07,2024-08-07 05:33:00,2024-08-07 09:00:38.553343,OnTime,14.41,1,0,4.59,12.65,3.4607092619444444,False,0.8778625954198473,5,8,False
DL00220,O00859,D079,V107,H08,2024-03-21 03:17:00,2024-03-21 07:59:50.954517,OnTime,33.71,4,0,5.0,13.79,4.7141540325,False,0.40907742509641054,3,3,True
DL00221,O00594,D151,V092,H02,2024-03-11 21:43:00,2024-03-11 22:58:44.220273,OnTime,12.09,3,0,3.25,11.03,1.2622834091666666,False,0.91232423490488,21,3,True
DL00222,O01010,D121,V045,H06,2024-05-18 21:01:00,2024-05-18 23:50:57.890175,OnTime,9.72,0,0,5.0,8.53,2.8327472708333334,False,0.8775720164609052,21,5,False
DL00223,O00740,D155,V085,H08,2024-05-22 15:11:00,2024-05-22 20:28:55.835439,Delayed,12.99,0,0,3.19,12.3,5.298843177499999,False,0.9468822170900694,15,5,False
DL00224,O00960,D034,V040,H07,2025-01-20 03:14:00,2025-01-20 03:27:00.000000,OnTime,11.88,0,0,3.79,14.2,0.21666666666666667,False,1.195286195286195,3,1,False
DL00225,O00056,D150,V044,H05,2025-10-05 20:44:00,2025-10-06 00:53:02.095072,OnTime,6.21,2,0,3.98,14.94,4.150581964444444,False,2.4057971014492754,20,10,False
DL00226,O00823,D119,V030,H06,2025-02-05 21:33:00,2025-02-06 09:56:15.951005,Delayed,9.28,0,0,2.17,10.29,12.387764168055556,False,1.1088362068965516,21,2,False
DL00227,O01138,D083,V114,H04,2024-02-08 18:51:00,2024-02-08 20:38:03.973692,OnTime,16.490000000000002,2,0,4.65,13.68,1.7844371366666665,False,0.8295936931473619,18,2,False
DL00228,O01094,D052,V085,H04,2024-08-22 11:22:00,2024-08-22 10:34:20.985351,OnTime,6.68,2,0,4.05,11.59,-0.7941707358333334,True,1.7350299401197606,11,8,False
DL00229,O00518,D050,V036,H02,2025-12-11 02:26:00,2025-12-11 13:40:02.515856,OnTime,14.89,0,0,3.97,13.89,11.234032182222222,False,0.9328408327736736,2,12,False
DL00230,O00303,D055,V037,H06,2025-07-22 05:41:00,2025-07-23 00:56:58.415169,Failed,14.85,1,0,2.34,13.21,19.26622643583333,False,0.8895622895622897,5,7,False
DL00231,O00670,D014,V046,H05,2024-03-27 23:40:00,2024-03-28 02:54:39.523324,OnTime,13.07,0,0,4.72,3.86,3.2443120344444445,False,0.2953328232593726,23,3,False
DL00232,O00397,D050,V101,H06,2025-06-18 19:47:00,2025-06-19 09:18:18.249166,OnTime,29.8,1,0,3.71,14.58,13.521735879444444,False,0.4892617449664429,19,6,False
DL00233,O01173,D094,V020,H04,2024-02-08 11:24:00,2024-02-08 17:48:05.084656,OnTime,5.36,0,0,4.5,11.41,6.401412404444444,False,2.128731343283582,11,2,False
DL00234,O00340,D056,V028,H01,2025-02-10 03:37:00,2025-02-10 06:18:46.049848,OnTime,13.52,1,0,2.88,6.77,2.6961249577777777,False,0.5007396449704142,3,2,False
DL00235,O00507,D022,V109,H05,2025-12-13 06:42:00,2025-12-14 03:05:08.091772,Failed,18.87,0,0,3.68,19.15,20.385581047777777,False,1.014838367779544,6,12,False
DL00236,O00013,D163,V009,H07,2024-03-29 22:48:00,2024-03-30 20:39:02.394303,OnTime,20.12,2,0,3.74,17.02,21.850665084166664,False,0.8459244532803181,22,3,False
DL00237,O00082,D135,V099,H06,2024-07-30 05:49:00,2024-07-30 15:01:15.776025,OnTime,12.83,1,0,3.62,20.26,9.204382229166667,False,1.5791114575214342,5,7,False
DL00238,O00979,D146,V077,H04,2025-01-08 05:27:00,2025-01-08 15:41:00.475033,OnTime,14.2,2,0,4.02,13.01,10.233465286944446,False,0.9161971830985915,5,1,False
DL00239,O00052,D019,V010,H06,2024-08-14 09:02:00,2024-08-15 01:09:18.015871,Delayed,13.6,1,0,3.72,16.0,16.121671075277778,False,1.1764705882352942,9,8,False
DL00240,O01169,D131,V070,H06,2025-11-06 15:56:00,2025-11-07 02:10:49.323911,Failed,38.25,1,0,3.34,21.21,10.247034419722223,False,0.5545098039215687,15,11,False
DL00241,O00187,D155,V084,H07,2024-12-30 18:28:00,2024-12-31 04:43:09.844483,OnTime,10.78,0,0,5.0,15.96,10.252734578611111,False,1.4805194805194808,18,12,False
DL00242,O00119,D137,V108,H07,2024-05-25 22:51:00,2024-05-26 08:01:37.790962,Delayed,4.26,2,0,1.93,17.11,9.177164156111111,False,4.016431924882629,22,5,False
DL00243,O00544,D099,V079,H04,2024-06-14 20:33:00,2024-06-15 20:11:53.741981,OnTime,14.39,1,0,4.52,10.27,23.64826166138889,False,0.7136900625434329,20,6,False
DL00244,O00610,D024,V077,H03,2024-07-21 19:36:00,2024-07-22 17:48:27.423191,OnTime,6.55,0,0,4.87,10.1,22.207617553055552,False,1.5419847328244274,19,7,False
DL00245,O01206,D047,V061,H01,2024-11-16 00:30:00,2024-11-16 03:42:19.846988,OnTime,16.57,1,0,4.28,17.58,3.205513052222222,False,1.0609535304767652,0,11,False
DL00246,O00603,D016,V061,H05,2024-02-25 01:31:00,2024-02-25 21:51:52.790634,OnTime,20.51,0,0,4.05,12.98,20.347997398333334,False,0.6328620185275475,1,2,False
DL00247,O00881,D056,V100,H08,2024-12-31 12:39:00,2024-12-31 18:10:16.768203,OnTime,11.09,0,0,,5.77,5.521324500833333,False,0.5202885482416592,12,12,False
DL00248,O00799,D099,V047,H02,2025-08-22 18:02:00,2025-08-23 17:33:16.669312,OnTime,7.06,1,0,5.0,13.65,23.52129703111111,False,1.9334277620396603,18,8,False
DL00249,O00770,D139,V107,H06,2024-07-20 09:45:00,2024-07-20 17:43:30.442864,Delayed,15.28,0,1,3.02,15.91,7.975123017777778,False,1.0412303664921467,9,7,False
DL00250,O00977,D092,V067,H03,2024-08-27 17:43:00,2024-08-27 19:38:27.825277,OnTime,6.39,0,0,4.03,7.45,1.9243959102777777,False,1.1658841940532083,17,8,False
DL00251,O00122,D005,V030,H06,2024-02-10 16:00:00,2024-02-11 06:46:03.568269,Failed,14.27,0,0,3.89,16.33,14.767657852500001,False,1.1443587946741414,16,2,False
DL00252,O00713,D109,V001,H05,2024-07-10 01:06:00,2024-07-10 05:10:04.532246,OnTime,11.34,0,0,4.06,10.82,4.067925623888889,False,0.9541446208112875,1,7,False
DL00253,O00325,D126,V033,H08,2024-09-30 05:43:00,2024-09-30 07:09:22.633894,OnTime,5.12,1,0,4.24,9.16,1.439620526111111,False,1.7890625,5,9,False
DL00254,O00933,D053,V084,H05,2024-12-29 13:26:00,2024-12-29 18:18:06.932349,OnTime,11.34,1,0,4.09,12.33,4.868592319166666,False,1.0873015873015872,13,12,False
DL00255,O00908,D154,V032,H06,2025-07-02 02:14:00,2025-07-02 12:52:13.920416,Delayed,28.05,3,0,3.35,18.76,10.637200115555556,False,0.6688057040998218,2,7,True
DL00256,O00389,D105,V088,H01,2025-01-22 12:35:00,2025-01-22 19:44:37.435823,Delayed,8.17,1,0,3.16,14.91,7.160398839722222,False,1.824969400244798,12,1,False
DL00257,O00103,D034,V038,H02,2024-01-26 14:25:00,2024-01-27 12:53:16.844122,Delayed,15.88,1,0,3.54,14.05,22.471345589444443,False,0.8847607052896725,14,1,False
DL00258,O01230,D003,V093,H02,2024-05-26 21:11:00,2024-05-27 03:52:09.653128,Delayed,15.09,2,0,3.74,8.22,6.686014757777778,False,0.5447316103379722,21,5,False
DL00259,O00266,D120,V096,H06,2024-10-04 19:45:00,2024-10-05 01:21:38.291899,Delayed,16.86,1,0,1.0,19.95,5.610636638611111,False,1.1832740213523132,19,10,False
DL00260,O00152,D001,V114,H04,2024-09-03 19:25:00,2024-09-04 16:41:43.922337,OnTime,21.6,0,0,3.32,17.16,21.27886731583333,False,0.7944444444444444,19,9,False
DL00261,O00445,D051,V079,H02,2025-04-19 01:20:00,2025-04-19 11:53:50.948058,Failed,10.73,1,1,3.18,9.58,10.564152238333334,False,0.8928238583410997,1,4,False
DL00262,O00762,D134,V038,H08,2025-04-09 22:31:00,2025-04-09 23:27:49.931018,OnTime,5.51,0,0,4.14,10.11,0.9472030605555556,False,1.8348457350272231,22,4,False
DL00263,O01006,D048,V098,H01,2025-12-29 14:58:00,2025-12-30 04:56:17.180320,Delayed,15.66,1,0,2.55,9.31,13.971438977777778,False,0.5945083014048531,14,12,False
DL00264,O00802,D073,V067,H08,2024-02-14 07:30:00,2024-02-15 08:17:05.653632,OnTime,11.61,0,0,4.33,11.38,24.784903786666668,False,0.9801894918173989,7,2,False
DL00265,O00253,D119,V054,H03,2024-06-28 11:02:00,2024-06-28 13:40:12.117454,OnTime,14.43,0,0,4.54,15.01,2.6366992927777777,False,1.0401940401940402,11,6,False
DL00266,O01041,D154,V058,H06,2024-07-03 16:53:00,,OnTime,9.09,0,0,4.73,15.87,,False,1.7458745874587458,16,7,False
DL00267,O00665,D090,V015,H08,2024-02-17 14:27:00,2024-02-17 16:12:15.501233,OnTime,7.98,1,0,4.96,8.83,1.7543058980555555,False,1.106516290726817,14,2,False
DL00268,O00030,D008,V056,H02,2025-10-05 03:47:00,,OnTime,8.7,1,0,3.88,15.46,,False,1.7770114942528739,3,10,False
DL00269,O00131,D085,V052,H06,2024-06-29 23:38:00,2024-07-01 10:09:10.323380,Delayed,16.05,1,0,1.96,13.91,34.519534272222224,False,0.8666666666666666,23,6,False
DL00270,O00764,D104,V023,H08,2024-07-14 11:50:00,2024-07-15 02:05:57.442199,Failed,5.37,1,0,4.29,12.93,14.265956166388888,False,2.4078212290502794,11,7,False
DL00271,O00193,D036,V017,H06,2024-01-22 16:51:00,2024-01-23 01:31:56.632521,Delayed,9.24,2,0,4.25,2.78,8.6823979225,False,0.30086580086580084,16,1,False
DL00272,O00494,D132,V028,H05,2025-09-02 15:53:00,2025-09-02 15:52:14.905393,OnTime,21.67,1,0,4.27,20.58,-0.012526279722222223,True,0.9497000461467465,15,9,False
DL00273,O00492,D071,V049,H01,2025-10-16 03:34:00,2025-10-16 06:45:29.870072,OnTime,9.75,0,0,2.95,14.1,3.1916305755555556,False,1.4461538461538461,3,10,False
DL00274,O01198,D080,V080,H02,2025-01-13 05:25:00,2025-01-13 06:53:29.209324,OnTime,9.06,0,0,4.14,6.22,1.474780367777778,False,0.6865342163355408,5,1,False
DL00275,O00697,D002,V012,H07,2025-02-09 18:46:00,2025-02-09 23:36:15.049502,OnTime,1.96,0,0,4.25,8.32,4.837513750555556,False,4.244897959183674,18,2,False
DL00276,O00531,D119,V014,H02,2025-04-26 10:59:00,2025-04-27 08:38:51.218057,OnTime,30.31,2,0,4.17,18.74,21.664227238055556,False,0.6182777961068954,10,4,False
DL00277,O00942,D104,V117,H04,2025-01-09 09:51:00,2025-01-09 19:32:27.546472,OnTime,7.7,2,0,4.03,12.17,9.69098513111111,False,1.5805194805194804,9,1,False
DL00278,O00203,D135,V070,H07,2024-07-05 21:38:00,2024-07-06 14:21:54.442674,Failed,3.93,2,0,3.49,3.82,16.731789631666665,False,0.9720101781170483,21,7,False
DL00279,O00201,D032,V111,H01,2025-05-13 17:15:00,2025-05-13 20:41:51.542934,OnTime,11.65,2,0,4.15,8.01,3.447650815,False,0.6875536480686695,17,5,False
DL00280,O00535,D037,V010,H03,2024-12-18 08:55:00,,OnTime,13.44,1,0,4.63,15.09,,False,1.1227678571428572,8,12,False
DL00281,O00801,D123,V046,H02,2024-03-29 16:47:00,2024-03-29 19:57:12.212231,OnTime,24.03,1,0,4.79,22.2,3.1700589530555554,False,0.9238451935081148,16,3,False
DL00282,O01232,D045,V114,H03,2024-01-18 22:52:00,2024-01-19 02:56:30.044466,OnTime,14.86,1,0,3.5,16.26,4.0750123516666665,False,1.09421265141319,22,1,False
DL00283,O01212,D142,V068,H08,2024-08-01 12:31:00,,OnTime,18.32,2,0,3.76,18.79,,False,1.025655021834061,12,8,False
DL00284,O00999,D089,V075,H03,2024-06-30 12:34:00,2024-07-01 08:34:00.640399,OnTime,2.53,0,0,3.73,4.03,20.00017788861111,False,1.5928853754940713,12,6,False
DL00285,O00442,D001,V097,H07,2025-06-22 14:54:00,2025-06-22 17:41:05.902000,OnTime,9.22,0,0,4.95,8.62,2.784972777777778,False,0.9349240780911061,14,6,False
DL00286,O00059,D038,V047,H05,2025-11-20 19:24:00,,Delayed,13.74,0,1,3.32,7.06,,False,0.5138282387190684,19,11,False
DL00287,O00352,D138,V099,H01,2024-05-19 17:01:00,2024-05-19 21:25:24.547937,OnTime,36.08,2,0,4.24,24.5,4.4068188713888885,False,0.6790465631929047,17,5,False
DL00288,O00636,D004,V064,H03,2024-06-20 10:05:00,2024-06-20 21:12:47.425266,Delayed,14.61,0,0,1.0,15.39,11.129840351666667,False,1.053388090349076,10,6,False
DL00289,O00233,D027,V095,H01,2024-12-24 20:17:00,2024-12-24 18:09:00.000000,OnTime,13.45,3,0,4.34,9.29,-2.1333333333333333,True,0.6907063197026022,20,12,True
DL00290,O00524,D035,V083,H03,2025-06-20 16:54:00,2025-06-20 19:14:45.474692,OnTime,30.93,0,0,5.0,19.1,2.345965192222222,False,0.6175234400258649,16,6,False
DL00291,O00485,D100,V068,H04,2024-11-27 02:51:00,2024-11-27 04:40:02.445388,OnTime,17.86,1,0,3.97,19.28,1.817345941111111,False,1.0795072788353863,2,11,False
DL00292,O00811,D149,V103,H01,2024-05-09 08:13:00,2024-05-09 11:59:25.379839,OnTime,15.21,1,0,4.41,18.9,3.7737166219444442,False,1.242603550295858,8,5,False
DL00293,O00888,D098,V104,H07,2024-06-13 07:40:00,2024-06-13 10:45:19.325161,OnTime,16.53,1,0,3.97,12.62,3.0887014336111114,False,0.76346037507562,7,6,False
DL00294,O00443,D093,V100,H08,2025-10-20 02:48:00,2025-10-20 11:47:02.861673,OnTime,12.21,0,0,4.39,15.82,8.9841282425,False,1.2956592956592956,2,10,False
DL00295,O01101,D131,V087,H07,2024-01-14 09:50:00,2024-01-14 14:16:20.091051,OnTime,20.39,2,0,5.0,18.38,4.438914180833333,False,0.9014222658165767,9,1,False
DL00296,O01064,D062,V044,H03,2025-12-22 19:59:00,2025-12-23 10:18:27.445268,Delayed,16.44,2,0,4.7,11.33,14.324290352222222,False,0.6891727493917275,19,12,False
DL00297,O01109,D107,V018,H01,2025-12-08 15:52:00,,OnTime,33.69,1,0,3.55,22.27,,False,0.6610270109824874,15,12,False
DL00298,O01051,D111,V109,H05,2025-06-06 07:00:00,2025-06-06 23:06:57.382276,Delayed,11.95,0,0,3.03,8.36,16.11593952111111,False,0.699581589958159,7,6,False
